singleton-nats,s,0,0
pcg-random,s,1,0
pipes-attoparsec,s,1,0
farmhash,s,1,0
should-not-typecheck,s,1,0
generics-sop-lens,s,0,0
transformers-fix,s,0,0
warp-tls,s,0,0
universe-instances-base,s,0,0
parseargs,s,1,0
QuasiText,s,0,0
bench,s,0,0
old-locale,s,0,0
llvm-hs-pure,s,2,0
hxt-tagsoup,s,0,0
lrucaching,s,1,0
safe-exceptions-checked,s,1,0
log-postgres,s,0,0
bitcoin-types,s,1,0
tfp,s,1,0
directory-tree,s,0,1
mstate,s,0,0
data-default-instances-dlist,s,0,0
hsinstall,s,0,0
iso8601-time,s,1,0
rank1dynamic,s,1,0
ghc-core,s,0,0
between,s,0,0
hspec-checkers,s,1,0
odbc,s,1,0
bno055-haskell,s,0,0
blas-hs,s,1,0
securemem,s,0,0
unlit,s,0,0
http-client-tls,s,1,0
pipes-http,s,0,0
flat-mcmc,s,2,0
hset,s,1,0
intern,s,0,0
fixed-vector,s,1,0
contravariant,s,0,0
transformers-either,s,0,0
atomic-primops,s,0,0
servant-foreign,s,1,0
dockerfile,s,1,0
logging-facade-syslog,s,0,0
since,s,0,0
ghc-prof,s,1,0
zip-stream,s,0,0
wuss,s,0,0
GLURaw,s,0,0
graph-wrapper,s,1,0
persistent-mysql,s,0,0
c2hs,s,2,0
text-manipulate,s,1,0
semver,s,1,0
seqalign,s,0,0
th-desugar,s,1,0
mime-types,s,0,0
ieee754,s,0,0
sort,s,0,0
microformats2-parser,s,1,0
raw-strings-qq,s,1,0
exceptional,s,0,0
throttle-io-stream,s,1,0
shell-escape,s,0,0
file-modules,s,0,0
time-locale-vietnamese,s,0,0
nvim-hs,s,1,0
hmatrix-gsl-stats,s,0,0
control-monad-free,s,0,0
cabal2spec,s,1,0
json-autotype,s,0,0
drifter,s,1,0
cprng-aes,s,0,0
StateVar,s,0,0
HDBC-mysql,s,0,0
HSet,s,0,0
mountpoints,s,0,0
ihs,s,0,0
HsOpenSSL-x509-system,s,0,0
cipher-blowfish,s,1,0
pointless-fun,s,0,0
concurrent-supply,s,1,0
base58string,s,1,0
opml-conduit,s,2,0
monad-extras,s,0,0
aeson-better-errors,s,0,0
dimensional,s,2,0
fold-debounce,s,2,0
uri-encode,s,0,0
salve,s,1,0
regex-base,s,0,0
authenticate,s,0,0
pretty-class,s,0,0
fuzzcheck,s,1,0
hstatsd,s,0,0
th-expand-syns,s,1,0
regex-posix,s,0,0
derulo,s,1,0
calendar-recycling,s,0,0
fgl,s,0,0
cryptonite,s,1,0
arithmoi,s,1,0
alsa-seq,s,0,0
llvm-hs,s,1,0
linear,s,2,0
dvorak,s,1,0
non-empty-sequence,s,0,0
zlib,s,0,0
gi-gtk-hs,s,0,0
tasty-quickcheck,s,1,0
inspection-testing,s,5,0
concurrency,s,0,0
dhall-text,s,0,0
network-uri,s,1,0
data-msgpack,s,1,0
hw-parser,s,0,0
mtl,s,0,0
convertible,s,0,0
compensated,s,1,0
foldl,s,0,0
pcf-font-embed,s,0,0
tsv2csv,s,0,0
natural-transformation,s,1,0
easy-file,s,0,0
machines-io,s,0,0
stm-split,s,0,0
monad-logger-json,s,0,0
shell-conduit,s,1,0
cmdargs,s,0,0
req-conduit,s,1,0
immortal,s,1,0
uglymemo,s,0,0
servant-static-th,s,2,0
ChasingBottoms,s,1,0
cast,s,0,0
sample-frame-np,s,0,0
pretty-simple,s,1,0
rattletrap,s,1,0
html,s,0,0
glaze,s,0,0
network-info,s,0,0
labels,s,0,0
linux-file-extents,s,0,0
tabular,s,0,0
bv-little,s,1,0
marvin-interpolate,s,1,0
proxied,s,0,0
classy-prelude,s,1,0
mnist-idx,s,1,0
sparse-linear-algebra,s,1,0
js-flot,s,1,0
iconv,s,0,0
mmorph,s,0,0
console-style,s,0,0
abstract-deque-tests,s,1,0
data-binary-ieee754,s,0,0
shake-language-c,s,2,0
crypto-random,s,0,0
katip-scalyr-scribe,s,1,0
either-unwrap,s,0,0
monad-logger-prefix,s,1,0
pinboard,s,1,0
tcp-streams,s,1,0
asn1-parse,s,0,0
xml-picklers,s,1,0
universe,s,0,0
hlibsass,s,1,0
github,s,1,0
al,s,0,0
threads,s,1,0
optparse-simple,s,1,0
pathtype,s,1,0
libgit,s,0,0
statistics,s,1,0
filelock,s,0,1
microlens-aeson,s,1,0
lifted-async,s,2,0
binary-ieee754,s,0,0
happy,s,1,0
wreq-stringless,s,0,0
csp,s,1,0
data-or,s,0,0
hopenssl,s,3,0
yesod-paginator,s,1,0
hashable,s,1,0
hxt-charproperties,s,0,0
tasty-hunit,s,0,0
approximate,s,1,0
freenect,s,0,0
Xauth,s,0,0
data-default-instances-containers,s,0,0
yesod-eventsource,s,0,0
blaze-html,s,0,0
ramus,s,1,0
clr-marshal,s,0,0
protocol-radius-test,s,1,0
shelltestrunner,s,0,0
MemoTrie,s,0,0
iterable,s,0,0
cpphs,s,0,0
transformers-base,s,0,0
prettyprinter-compat-annotated-wl-pprint,s,0,0
dhall-json,s,0,0
wai-predicates,s,1,0
miso,s,0,0
JuicyPixels-extra,s,1,0
numbers,s,1,0
poly-arity,s,0,0
iproute,s,2,0
soap-openssl,s,0,0
tmapmvar,s,1,0
th-data-compat,s,0,0
mime-mail,s,1,0
servant-exceptions,s,0,0
dhall-bash,s,0,0
irc,s,1,0
vector-algorithms,s,0,0
th-extras,s,0,0
pretty-types,s,1,0
digest,s,0,0
parsec-numeric,s,1,0
servant-ruby,s,1,0
stache,s,2,0
yesod-recaptcha2,s,0,0
hledger-iadd,s,0,0
textlocal,s,0,0
editor-open,s,0,0
operational,s,0,0
hsebaysdk,s,0,0
network-transport,s,0,0
options,s,0,0
github-webhooks,s,1,0
oo-prototypes,s,0,0
byteable,s,0,0
blas-ffi,s,0,0
bower-json,s,1,0
array-memoize,s,0,0
stm-chans,s,0,0
mbox,s,0,0
mustache,s,2,0
mixed-types-num,s,1,0
monad-unlift,s,0,0
HTTP,s,0,0
pretty-show,s,0,0
swagger2,s,2,0
parallel-io,s,0,0
universe-instances-extended,s,0,0
cabal2nix,s,1,0
quickcheck-io,s,0,0
bson,s,1,0
fuzzyset,s,1,0
aeson-yak,s,0,0
hexpat,s,0,0
nvim-hs-contrib,s,1,0
monad-logger,s,0,0
atom-basic,s,0,0
crypto-random-api,s,0,0
combinatorial,s,1,0
dbus,s,0,0
hspec-megaparsec,s,1,0
timeit,s,0,0
RSA,s,1,0
nats,s,0,0
base16-bytestring,s,0,0
quickcheck-simple,s,0,0
file-embed,s,1,0
monoid-transformer,s,0,0
type-fun,s,1,0
attoparsec,s,0,0
wai-extra,s,1,0
generic-lens,s,4,0
random-tree,s,0,0
colour,s,0,0
attoparsec-path,s,1,0
unfoldable-restricted,s,0,0
bibtex,s,0,0
readable,s,0,0
monad-peel,s,1,0
fn,s,1,0
regex-pcre-builtin,s,0,0
avwx,s,1,0
json-rpc-generic,s,1,0
from-sum,s,1,0
cereal-vector,s,1,0
tensorflow-test,s,0,0
bitcoin-block,s,1,0
regex-applicative,s,1,0
hquantlib,s,1,0
siphash,s,1,0
prettyprinter,s,2,0
api-field-json-th,s,1,0
handwriting,s,1,0
temporary,s,1,0
optparse-applicative,s,1,0
servant-lucid,s,1,0
blas-carray,s,0,0
css-text,s,1,0
blake2,s,2,0
gi-javascriptcore,s,0,0
newtype-generics,s,1,0
gi-gdkpixbuf,s,0,0
random,s,3,0
stack-type,s,0,0
tasty,s,0,0
monad-st,s,0,0
irc-conduit,s,0,0
language-haskell-extract,s,0,0
hw-fingertree-strict,s,1,0
haskell-src,s,0,0
ilist,s,1,0
parallel,s,0,0
errors,s,0,0
semiring-simple,s,0,0
present,s,0,0
openexr-write,s,1,0
astro,s,1,0
uuid-types,s,0,0
IntervalMap,s,4,0
recursion-schemes,s,1,0
hsp,s,0,0
boxes,s,1,0
minimorph,s,1,0
triplesec,s,2,0
DRBG,s,1,0
gpolyline,s,0,0
slack-web,s,1,0
packdeps,s,0,0
Imlib,s,0,0
hscolour,s,0,0
mighty-metropolis,s,2,0
functor-classes-compat,s,0,0
say,s,1,0
mmark-cli,s,0,0
aeson-qq,s,1,0
alternators,s,0,0
gl,s,0,0
protocol-radius,s,0,0
OpenGLRaw,s,0,0
speedy-slice,s,2,0
persistent-mysql-haskell,s,0,0
choice,s,0,0
scientific,s,0,0
listsafe,s,0,0
bytestring-builder,s,0,0
Decimal,s,1,0
binary-orphans,s,0,0
bytestring-lexing,s,0,0
lxd-client-config,s,1,0
projectroot,s,1,0
aeson-attoparsec,s,1,0
gnuplot,s,0,0
soap-tls,s,0,0
generics-sop,s,1,0
hailgun-simple,s,0,0
vector-th-unbox,s,1,0
prelude-extras,s,0,0
asn1-encoding,s,1,0
attoparsec-uri,s,0,0
QuickCheck,s,4,0
pipes-safe,s,0,0
text-conversions,s,1,0
unboxed-ref,s,1,0
hspec-discover,s,1,0
hybrid-vectors,s,0,0
hslua,s,1,0
exact-combinatorics,s,0,0
hmatrix,s,0,0
HaskellNet,s,0,0
composable-associations-aeson,s,2,0
test-framework-smallcheck,s,0,0
sampling,s,1,0
through-text,s,0,0
language-java,s,1,0
l10n,s,0,0
http-conduit,s,1,0
string-conversions,s,1,0
webrtc-vad,s,0,0
bits-extra,s,1,0
zeromq4-haskell,s,1,0
clang-compilation-database,s,1,0
bindings-libzip,s,0,0
HsOpenSSL,s,4,0
half,s,0,0
haskell-src-meta,s,1,0
extensible,s,2,0
sdl2-image,s,0,0
validation,s,2,0
tagsoup,s,1,0
pipes-extras,s,1,0
soxlib,s,0,0
system-filepath,s,0,0
concise,s,1,0
cabal-doctest,s,0,0
algebra,s,0,0
pcre-utils,s,2,0
data-ordlist,s,0,0
unbound-generics,s,1,0
nagios-check,s,1,0
tagged-binary,s,0,0
pooled-io,s,0,0
swish,s,15,0
crypto-api-tests,s,0,0
vector-split,s,1,0
debian-build,s,0,0
webdriver,s,0,0
finite-typelits,s,0,0
bitcoin-script,s,1,0
data-diverse-lens,s,1,0
format-numbers,s,1,0
monad-recorder,s,1,0
lca,s,1,0
stratosphere,s,1,0
wai-logger,s,1,0
chaselev-deque,s,1,0
bbdb,s,1,0
hmatrix-gsl,s,0,0
vivid-osc,s,1,0
optparse-text,s,1,0
smtp-mail,s,0,0
pgp-wordlist,s,2,0
algebraic-graphs,s,1,0
broadcast-chan,s,0,0
pushbullet-types,s,0,0
netwire,s,0,0
th-lift,s,1,0
distributed-static,s,0,0
rfc5051,s,0,0
io-machine,s,1,0
cryptocipher,s,0,0
resourcet,s,1,0
hxt-unicode,s,0,0
machines,s,1,0
load-env,s,1,0
sample-frame,s,0,0
monad-memo,s,0,0
abstract-par,s,0,0
hourglass-orphans,s,1,0
general-games,s,1,0
Earley,s,1,0
glazier,s,0,0
scotty,s,1,0
hyperloglog,s,1,0
hw-bits,s,1,0
async-refresh,s,1,0
microlens-mtl,s,0,0
http-types,s,2,0
linked-list-with-iterator,s,1,0
scanner,s,1,0
stateref,s,0,0
Rasterific,s,0,0
microlens-contra,s,0,0
binary-bits,s,1,0
freetype2,s,0,0
pptable,s,2,0
ttrie,s,1,0
tostring,s,0,0
fixed,s,0,0
microlens,s,0,0
type-level-numbers,s,2,0
persistent-sqlite,s,1,0
viewprof,s,0,0
Glob,s,1,0
envelope,s,1,0
smoothie,s,0,0
wai-app-static,s,1,0
prelude-compat,s,0,0
aeson,s,0,0
multipart,s,0,0
influxdb,s,2,0
tinylog,s,0,0
cpu,s,0,0
tls-session-manager,s,0,0
unordered-intmap,s,1,0
cisco-spark-api,s,1,0
path-io,s,0,1
messagepack-rpc,s,0,0
signal,s,0,0
ascii-progress,s,1,0
zstd,s,1,0
ekg-statsd,s,0,0
reducers,s,0,0
hw-int,s,0,0
mwc-probability,s,0,0
streamly,s,1,0
iff,s,0,0
hbeanstalk,s,0,0
discrimination,s,0,0
mono-traversable,s,1,0
lzma-conduit,s,1,0
brick,s,0,0
primitive,s,1,0
ListLike,s,1,0
morte,s,1,0
hsyslog-udp,s,1,0
bordacount,s,1,0
http-client-openssl,s,1,0
curl-runnings,s,1,0
eliminators,s,1,0
snap-blaze,s,0,0
psqueues,s,1,0
boundingboxes,s,0,0
users-test,s,0,0
superbuffer,s,0,0
alsa-core,s,0,0
cabal-install,s,4,0
call-stack,s,1,0
skylighting-core,s,1,0
resolv,s,0,0
safe,s,1,0
yaml,s,1,0
http-media,s,1,0
countable,s,1,0
transformers-compat,s,0,0
datasets,s,0,0
store-core,s,0,0
base32string,s,1,0
jailbreak-cabal,s,0,0
profunctors,s,0,0
vector,s,0,0
time-locale-compat,s,0,0
dejafu,s,0,0
fast-digits,s,1,0
hmpfr,s,0,0
threads-extras,s,1,0
graylog,s,0,0
error-util,s,0,0
s3-signer,s,0,0
extrapolate,s,5,0
numeric-prelude,s,1,0
identicon,s,1,0
hxt-regex-xmlschema,s,2,0
bytes,s,1,0
ViennaRNAParser,s,1,0
hxt-curl,s,0,0
human-readable-duration,s,1,0
echo,s,0,0
hspec-smallcheck,s,2,0
web-routes-hsp,s,0,0
exp-pairs,s,1,0
h2c,s,0,0
hspec-expectations,s,1,0
network-transport-composed,s,0,0
zot,s,0,0
nonce,s,0,0
text-ldap,s,1,0
timelens,s,0,0
word-trie,s,1,0
cue-sheet,s,1,0
non-negative,s,1,0
iso3166-country-codes,s,0,0
yesod-csp,s,1,0
prettyprinter-ansi-terminal,s,1,0
hpack,s,0,0
yesod-static,s,1,0
mysql-simple,s,1,0
app-settings,s,1,0
buffer-pipe,s,0,0
hsexif,s,1,0
neat-interpolation,s,0,0
hw-hspec-hedgehog,s,1,0
yesod-auth,s,0,0
dlist-instances,s,0,0
texmath,s,1,0
cryptohash,s,1,0
sourcemap,s,0,0
hw-excess,s,1,0
